cleaned_text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
Produk dan kualitas barang baik ...tidak Salah saya pesan kerajinan disini terimakasih yudaartdisegn ...,1,0,0,0,0,0,1,0,0,0,0,0,0
Banyak pilihan lucu2 patungnya.. harus pinter nawar biar bisa kebeli banyaaakkk...,1,0,0,0,1,0,0,0,0,0,0,0,0
"Di sini khusus memproduksi dan menjual berbagai macam gerabah, bahan dasar tanah liat.",1,0,0,0,0,0,0,0,0,0,0,0,0
good outlet with batik and handycraf in yogyakarta,1,0,0,0,0,0,0,0,0,1,0,0,0
Datang kesini untuk membeli pot tanah liat dan penutup lampu. Disana banyak sekali pilihan dan harga jg menyesuaikan. Serta ada brbagai jenis ...,1,0,0,1,0,0,0,0,0,0,0,0,0
Beli oleh-oleh kerajinannya di sini puas dengan barangnya bagus. Kualitas bahan oke dan bentuk nya keren,1,0,0,0,0,0,0,0,0,0,0,0,0
Harganya lmyan murah kualitas bagus,1,0,0,1,0,0,0,0,0,0,0,0,0
Harganya lmyan murah kualitas bagus,1,0,0,1,0,0,0,0,0,0,0,0,0
Lebih diperlebar Kayaknya bagus,0,0,0,0,0,0,0,0,0,0,0,0,1
Mencari pernak pernik utk rumah dan taman disinilah pusatnya,1,0,0,0,0,0,1,0,0,0,0,0,0
"Lokasi nya sangat Strategis, Karena berada di Jalan Malioboro, Tepat nya di samping / sebelah Toko Ramayana...",0,0,0,0,0,0,0,0,0,0,0,0,1
"Bisa dibilang tempat ini seperti museum, tapi Anda juga bisa membeli barang di sini. Koleksi mereka luar biasa dan mereka juga punya studio foto jika Anda tertarik.",1,0,0,0,0,0,1,0,0,0,0,1,0
Pilihan tepat untuk kerajinan Kuningan ya disini tidak perlu di ragukan lagi,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat nyari pernak pernik di khas Jawa di jogja,0,0,1,0,0,0,0,0,0,0,0,0,0
Tempat kerajinan gerabah,0,0,0,0,0,0,1,0,0,0,0,0,0
"Untuk pelayanan ramah sekali, kerajinan di sini bagus harga bervariasi. Untuk kualitas oke.",1,0,0,1,0,0,1,0,0,0,0,0,0
Kalo mau beli gerabah disinilah tempatnya.. Dari yg suvenir sampai patung untuk hiasan taman semuanya ada,1,0,0,0,0,0,0,0,0,1,0,0,0
Murah bagus pokoke..,0,0,0,1,0,0,0,0,0,0,0,0,0
"Selalu puas dengan kerajinannya, pilihannya lengkap dengan harga yang bervariasi, untuk kualitas bahan bagus.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Sangat recommended bagi yg cari tempat kerajinan tembaga, pelayanan ramah dan harga ramah dikantong",1,0,0,1,0,0,1,0,0,0,0,0,0
Handycraft dan art khas yogya lengkap di sini,1,0,0,0,0,0,0,0,0,0,0,0,0
Menyediakan berbagai macam kain batik berkualitas. Pernak pernik unik sebagai pelengkap berbusana jawa.,1,0,0,0,0,0,0,0,0,0,0,0,0
Mau mampir tapi nga tau mana toko yg komplit dan murah,0,0,0,0,0,0,0,0,0,0,0,0,1
"Parkiran luas, lokasi mudah ditemukan. Banyak sekali pernak pernik tradisional khas Jawa. Sisir, alat kerokan, penggaruk punggung ada yg terbuat dari tanduk. Ada juga beberapa brg yg terbuat dr tulang sapi.",1,0,0,0,0,0,1,0,0,0,0,0,0
unik dan menarik,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hasilnya bagus banget sesuai espektasi, kerajinan tembaga kuningan yang harganya juga ramah dikantong ...",1,0,0,1,0,0,0,0,0,0,0,0,0
"tidak enakk, service konyol, harga mahal, parkir susah",0,1,0,0,1,0,0,1,0,0,0,0,0
Bagi yang mau refresing,0,0,0,0,0,0,1,0,0,0,0,0,0
"jam buka sama jam tutup mohon di update, saya datang jam 6 sore sudah tutup tokonya",0,0,0,0,0,0,0,1,1,0,0,0,0
"mempunyai koleksi kerajinan yang unik dan bermacam macam, barang yang di jual mempunyai kualitas yang sangat bagus",1,0,0,0,0,0,0,0,0,0,0,0,0
Semangat tuk berdikari,0,0,0,0,0,0,0,0,0,0,0,0,1
Kerajinan paling keren cuman di sini. Bahkan sya milih bingung soalnya bagus-bagus bgt. Pelayanan juga ramah,1,0,0,0,0,0,1,0,0,0,0,0,0
Kita bisa belajar langsung membuat gerabah,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pelayanan cepat dan ramah, barang2nya bagus2 dan berkualitas. Harga ramah di kantong",1,0,0,1,0,0,1,0,0,0,0,0,0
"Desa Wisata yang terdiri dari banyak toko gerabah dan kerajinan kayu. Terdapat berbagai jenis kerajinan yang di jual di kawasan ini, mulai dari pot, keranjang, hingga patung-patung kayu. Selain dapat melihat kerajinan, terdapat pula kafe di ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Nyaman berbelanja disini,0,0,0,0,0,0,1,0,0,0,0,0,0
Lengkap beli pakaian khas Jogja dan kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
Banyak pilihan...kwalitas dari yg biasa saja sampai kwalitas export ada,1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak pilihan, barang bagus, lebih murah dibanding toko sebelahnya",1,0,0,1,0,0,0,0,0,0,0,0,0
Hasil kerajinan para pengrajin di desa wisata lasongan sangat unik dan menarik,1,0,0,0,0,0,0,0,0,0,0,0,0
Barangnya lengkap. ...,1,0,0,0,0,0,0,0,0,0,0,0,0
Terdapat berbagai macam pernak pernik hiasan dan kerajinan tangan keramik. Murah meriah cocok buat mengisi perabotan rumah,1,0,0,1,0,0,0,0,0,1,0,0,0
"Alhamdulillah baru pertama kalinya datang kesini, tempatnya bagus banget Semua peralatan & perabot Jawa klasik banyak SEMUA LENGKAP ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"The finest craftsmanship of wayang kulit/leather puppet. Bought Pandawa Lima and was attended by none other than Mrs. Ngatinem Hadisukirno, the spouse of the legend herself. Such an honor. Fine arts of Javanese relics at its best.",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat yg edukatif,0,0,0,0,0,0,1,0,0,0,0,0,0
perlengkapan jawa lengkap... ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pelayanan cepat, dapet gift cantik, barang unik",1,0,0,0,0,0,1,0,0,0,0,0,0
lengkap koleksinya dan murah,1,0,0,1,0,0,0,0,0,0,0,0,0
"Pusat Kerajinan Gerabah di Yogyakarta, semua jenis gerabah ada disini, pengerajin dari kota lain ternyata banyak yang ngambil produk dari kasongan, saran saya kl beli di daerah agak dalam sesudah plang wisata kasongan ada toko setelah ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Rame suasananya enak...,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pengiriman cepat, pelayanan ramah, alhamdulillah amanah. Trims pak yuda ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"Kalo utk harga kerajinan anyaman,ternyata masih murah online store :) Pake ekspedisi juga murah ongkosnya ke jabodetabek",0,0,0,1,0,0,0,0,0,0,0,0,0
Belanja barang seni terlengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
Kalau butuh hiasa rumah aku selalu ke sini pilihannya lengkap. Kualitas bagus. Dan harga sesuai.,1,0,0,1,0,0,0,0,0,0,0,0,0
"Harga gerabah cukup murah di bandingkan dengan ke artshop. Suasana jalan ramai, pas liburan , jalan jadi tersendat dengan lebar jalan yang pas pasan untuk simpangan apalagi ada yang parkur di bahu jalan . Suhu udara yang panas membuat malas kalau mau bandingkan harga antar satu toko dengan toko yang lain.",1,0,0,0,1,0,1,1,0,0,0,0,0
Tempat yg menarik karena kita dapat ikut terlibat dalam cara pembuatan gerabah dari tanah liat.,1,0,0,0,0,0,1,0,0,0,0,0,0
"Pelayanya ramah ramah, barangnya juga sesuai dengan harga matur nuwun",0,0,0,1,0,0,1,0,0,0,0,0,0
Tempat jual segala macam pernak pernik hasil kerajinan lokal tidak hanya bahan tanah liat atau gerabah tapi hiasan hiasan dekorasi rumah dan pesta,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mau cari uborampe atau bahan busana Jawa yang adi luhung, disini tempatnya.., lengkap dan banyak pilihan...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Pusat kerajinan gerabah. Akses jalannya cukup sempit. Ada banyak sekali pengrajin di daerah ini. Produknya pun sudah mencapai pasar internasional. Tidak hanya kerajinan gerabah dari tanah, ada juga dari batu, semen, dan kayu.",1,0,0,0,0,0,0,1,0,0,0,0,0
mntab galerynya Bos,1,0,0,0,0,0,0,0,0,0,0,0,0
China town around malioboro street,0,0,0,0,0,0,1,0,0,0,0,0,0
Pelayanan nya ramah,0,0,0,0,0,0,1,0,0,0,0,0,0
"Ada banyak pilihan toko, tinggal milih mau dimana. Kemarin kesini buat ngefoto bapak-bapak yang bikin gerabah (demi tugas kuliah saudara saya), bapaknya ramah banget!!!!",1,0,0,0,0,0,1,0,0,0,0,0,0
"Barang nya murah murah, bikin kalap mata, pengen borong sayang pk kereta, jd belinya sedikit, ...",1,0,0,1,0,0,0,0,0,0,0,0,0
ada tempat workshop gerabah tp bukanya tiap hari apa lupa,0,0,0,0,0,0,0,0,0,0,0,1,0
"kalian wajib kesini kalau lagi liburan ke Jogja!! kalau lagi butuh handcraft ini tempat rekomendasi bangett, lengkap dari gerabah, kerajinan dari rotan, furniture kayak kursi gitu ada juga disiniii banyak kerajinan dari keramik juga... mana handcraft nya lucu lucu sukaaaa deh ...",1,0,0,0,0,0,0,0,0,1,0,0,0
Bisa belajar buat kerajinan keramik,0,0,0,0,0,0,1,0,0,0,0,0,0
Tjokrosuharto menyediakan semua kebutuhan souvenir dan seni kerajinan budaya jogkakarta semua lengkap ada disini .,1,0,0,0,0,0,0,0,0,0,0,0,0
Sebuah desa di Kota Yogyakarta yang memproduksi gerabah dengan harga sangat variatif dan modelnya dari yang classic sampai ke model yang modern.,1,0,0,1,0,0,0,0,0,0,0,0,0
"Original ,bagus ,autentik, rekomendasi yg ingin mencari batik di jogja",1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat yg kental dengan nuansa Jawa, terdapat berbagai perlengkapan busana adat Jawa dan souvernir bernuansa khas Jawa, serta baju batik, ada banyak pilihan lulur sachet dengan berbagai macam aroma, lokasi sangat mudah dijangkau dengan mengikuti google map, untuk harga lebih mahal dibanding toko lain.",1,0,0,0,1,0,1,0,0,0,0,0,0
Mahal n tidak terlalu ramah,0,0,0,0,1,0,0,1,0,0,0,0,0
kalau dilihat dari gerbangnya tidak ada nampak apa-apa.ketika menelusuri lebih dalam disitu ada tempat ibadah orang tionghoa,0,0,0,0,0,0,0,0,0,0,0,0,1
Semua kuliner non halal dan halal komplit..maknyus semua..th ini pekan budaya mulai tgl 13 - 19 feb 2019,1,0,0,0,0,0,0,0,0,0,0,0,0
Hasil kerajinan para pengrajin di desa wisata lasongan sangat unik dan menarik,1,0,0,0,0,0,0,0,0,0,0,0,0
Bagus.. Walau semua harga mahal,1,0,0,0,1,0,0,0,0,0,0,0,0
"Kalau mau mencari perhiasan emas di sini tempatnya, banyak ruko ruko sederetan penjual emas, harga bervariasi tergantung berapa karat emasnya.",1,0,0,1,0,0,0,0,0,0,0,0,0
"Pesen meja dan kursi custom tgl 15 agustus. 1. Sudah memberikan model serta instrusksi yg diinginkan, sudah disanggupi jg oleh pengrajin. namun ternyata 17 september baru memberikan alasan panjang lebar ...",0,1,0,0,0,0,0,1,0,0,0,0,0
Buat yang cari pernak pernik budaya jogja bisa mampir sini. Suasananya jogja banget! Oalah org di jogja he he,1,0,0,0,0,0,1,0,0,0,0,0,0
Motif batiknya bagus-bagus... Harga terjangkau,1,0,0,1,0,0,0,0,0,0,0,0,0
Kawasan Pecinan Ketandan yang asri di Kota Yogyakarta. Terletak disamping Mall Ramayana. Dilokasi ini cukup banyak spot untuk berfoto bertema pecinan.,1,0,0,0,0,0,1,0,0,0,0,0,0
Barang komplit & harganya sesuai dengan barang.,1,0,0,1,0,0,0,0,0,0,0,0,0
"Tempat kerajinan tangan untuk souvenir, furniture rumah dan hiasan lainnya. Disini bukan hanya satu toko, tapi banyak juga toko lainnya dan banyak juga menjajakan produk yang sama, jangan sungkan untuk menawar dan membandingkan dengan toko yang lainnya.",1,0,0,1,0,0,1,0,0,0,0,0,0
"Banyak pilihan barangnyaa , pelayanan jossss",1,0,0,0,0,0,1,0,0,0,0,0,0
"Bahan lurik nya bagus"" dan murah...aku suka...kapan"" pingin lurik ..aku mau ke sini lagi",1,0,0,1,0,0,0,0,0,0,0,0,0
"Kalo nyari hiasan untuk dekorasi rumah ya disini tempatnya, tersedia dari bahan gerabah, kayu, ataupun logam. Komplit dahhh.",1,0,0,0,0,0,0,0,0,0,0,0,0
Produk kerajinan kuningannya unik dan juga ramah dikantong sesuai dengan hasilnya.,1,0,0,1,0,0,0,0,0,0,0,0,0
"Pusat penjualan benda-benda seni dan segala kebutuhannya di kota Yogyakarta, sudah ada sebelum Indonesia merdeka (1930an). Kebetulan saya membeli Tosan Aji (senjata tradisional Jawa) yaitu keris. Toko ini mempunyai banyak koleksi keris ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Toko Tjokrosuharto, lengkap dengan pakaian dan peralatan tradisinal khususnya adat tradisi Jawa. Harganyapun terjangkau, tempatnya luas dan pelayanan memuaskan",1,0,0,1,0,0,1,0,0,0,0,0,0
"Harga bervariasi, kerajinannya banyak yang bagus sampe bingung pilih yang mana. Aq suka yang dari Kuningan terlihat mewah, Untuk pelayanan ramah.",1,0,0,1,0,0,1,0,0,0,0,0,0
Ini adalah toko detail.,1,0,0,0,0,0,0,0,0,0,0,0,0
"pelayanan nya ramah-ramah banget, barang lengkap dari pakaian sampai cinderamata dan jntuk harga relatif lebih murah dibanding toko sekelasnya",1,0,0,1,0,0,1,0,0,0,0,0,0
"tidak enakk, service konyol, harga mahal, parkir susah",0,1,0,0,1,0,0,1,0,0,0,0,0
cocok kalau lagi mencari kerajinan dan kebudayaan Jawa ...,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tempatnya sangat lengkap, banyak koleksi barang antik, sangat terlihat kultur jogjanya, tapi sayang harganya agak mahal",1,0,0,0,1,0,1,0,0,0,0,0,0
pakaian tradisional Jawa,0,0,1,0,0,0,0,0,0,0,0,0,0
Lengkap beli pakaian khas Jogja dan kerajinan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Berkarakter, tapi lingkungannya kurang berciri khas. Coba perhatikan bangunan dan tata ruangnya.",0,0,0,0,0,0,0,1,0,0,0,0,0
"Banyak kerajinan tangan yang bagus, menarik,",1,0,0,0,0,0,0,0,0,0,0,0,0
Wisata kota tua sekitar lokasi malioboro,0,0,0,0,0,0,0,0,0,0,0,0,1
Sangat bagus serasa d cina beneran,1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak macamnya, semoga sukses di dalam maupun luar negeri hehehe",1,0,0,0,0,0,0,0,0,0,0,0,0
"pokok nya Kerajinan tembaga kuningan sangat kumplit dan bagus bagus banget, pelayanan nya juga ramah dan memuaskan",1,0,0,0,0,0,1,0,0,0,0,0,0
"Seneng bgt liat toko toko gerabah di sini, pokoke keren abiss ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Nice place to buy silver,1,0,0,0,0,0,1,0,0,0,0,0,0
Kebetulan hanya melintas disini. Ada banyak perajin gerabah. Mungkin karena ini sentralnya jadi bisa dapat harga yang lebih murah. ...,1,0,0,1,0,0,0,0,0,0,0,0,1
"Layak dikunjungi, perlu penambahan pemain souvenir dan gallery art",1,1,0,0,0,0,0,0,0,0,0,0,0
"Tempat utk berburu aneka kerajinan dr gerabah dengan berbagai macam jenis, bentuk dan variasi. Harga jg standar bahkan klo pinter menawar bisa dpt hrg murah.",1,0,0,1,0,0,0,0,0,0,0,0,0
Kerajinannya keren banget cocok bgt buat hiasan rumah. Harga terjangkau dan kualitasnya bagus.,1,0,0,1,0,0,0,0,0,0,0,0,0
Bagus2 kerajinannya ...,1,0,0,0,0,0,0,0,0,0,0,0,0
G tau tuh,0,0,0,0,0,0,0,0,0,0,0,0,1
"ramah, batiknya bagus",1,0,0,0,0,0,1,0,0,0,0,0,0
Actually it's just marketplace of artistic thing. There's no proper parking area nor wait time.,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tempat yang bagus,Bangunan bangunannya masih terlihat orisinil .suasana tradisionalnya masih .Tempatnya nyaman orang disana juga ramah",0,0,0,0,0,0,1,0,0,0,0,0,0
Klu kangen perak2 ada d sini mau kain baju suvenir komplit monggo2 mampair,1,0,0,0,0,0,0,0,0,0,0,0,0
Harga barang2nya masih kemahalan menurutku...,0,0,0,0,1,0,0,0,0,0,0,0,0
Tersedia berbagai macam jarik dan pernak pernik khas jogja,1,0,0,0,0,0,0,0,0,0,0,0,0
Edukasi kerajinan yang dpt mengembangkan kreatifitas. ...,1,0,0,0,0,0,0,0,0,0,0,0,0
Pot anggrek'a murah2,1,0,0,1,0,0,0,0,0,0,0,0,0
"Buat yg lg maen ke jogja, bs mampir kesini buat cari oleh oleh. Lumayan lengkap dan bervariasi. Dari baju sampai makanan khas jogja tersedia disini.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Toko pernak pernik kebutuhan budaya..sekilas seperti pusat oleh oleh, tapi ternyata pusat barang barang kerajinan yg ga kalah lengkap dari tempat lain...harga lumayan bersaing, tempatnya bersih, parkir luas..",1,0,0,1,0,0,1,0,0,0,0,0,0
Tempat ini direkomendasikan oleh teman saya dan ternyata ketika saya kesitu memang sebagus itu dengan hasil rapi dan memuaskan dan juga banyak produk-produk yang unik,1,0,0,0,0,0,1,0,0,0,0,0,0
"kalo kesini jangan melakukan transaksi pembelian dulu sebelum muter kesetiap tokonya untuk mendapatkan harga yg terbaik, setelah puas muterin baru diulangi mana mana saja barang yg menarik dan sesuai baik dari kualitas dan anggaran, jangan ...",0,0,0,1,0,0,0,0,0,0,0,0,0
We can learn how to make things from clay. Good for kids/students. Affordable price too,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat untuk membeli kerajinan dari rotan dan gerabah yang dikemas secara unik, etnik, dan kreatif. Mau cari tas, pot, tempat payung, hiasan lampion, tempat duduk, nampan, tempat laundry, cermin, cawan, dll tersedia. Harganya net ; tidak bisa ditawar. Seandainya lebih aneka warna mungkin akan lebih menarik.",1,0,0,0,1,0,1,0,0,0,0,0,0
"Kesini nganter adik beli kain, pesan blangkon dll Tempat belanja batik dan pernak pernik jawa yg super lengkap Tempatnya bersih ...",1,0,0,0,0,0,1,0,0,0,0,0,0
lokasi dan barang2 ( gerabah) sangat menarik dan rugi rasanya klu balik tidak bawa ole2 dari tempat tsb.,1,0,0,0,0,0,0,0,0,0,0,0,0
Beli gerabah langsung dari koperasi pengrajin,1,0,0,0,0,0,0,0,0,0,0,0,0
Pusat gerabah jogya.....,0,0,1,0,0,0,0,0,0,0,0,0,0
"Wisata yang menawarkan hasil karya gerabah untuk perabotan indoor dan outdoor. Kerajinan kayu dan bambu pun ada di sepanjang jalan desa wisata ini. Rumah kayupun tersedia disini, kisaran harga mulai dari 60 jt-an. Nggak perlu tiket masuk untuk berkunjung. Jelajahi dan dapatkan koleksi untuk isi rumah anda. Yuk kunjungi.",1,0,1,0,0,1,1,0,0,0,0,0,0
Alhamdulillah mendarat dengan selamat,0,0,0,0,0,0,1,0,0,0,0,0,0
Kalo kesini sebenernya jarang beli..cman lewat aj rasanya sdh bahagia..,0,0,0,0,0,0,1,0,0,0,0,0,0
Lengkap dan unik2..baiknya disiapkan lebih baik lagi terkait info lengkap pengiriman keluar kota jauh misal packingnya yg aman dan ekspedisi2 yg rekomen ...,1,0,0,0,0,0,0,0,0,0,1,0,0
"Merupakan desa wisata yg khusus menjual gerabah atau kerajinan tangan dari tanah liat. Banyak yg diproduksi rumahan sehingga harganya sangat murah dan kualitasnya baik. Tidak jarang tengkulak dari daerah manapun ambil/pesan souvenir kesini. Dari harga 2500 rupiah, bisa dijual 10rb/biji di kota lain.",1,0,0,1,0,0,1,0,0,0,0,0,0
Pekerjaan rapi.pelayanan oke. Waktu pembuatan bisa lebih cepat. Banyak varian desain yg menarik,1,0,0,0,0,0,1,0,0,0,0,0,0
Pelayanan ramah cepat bagus,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tetap nJawani dan nJogjani. Tempat terlengkap dan nyaman untuk mencari perlengkapan tradisional Jawa, khususnya Jogja. Kain, beskap, surjan, kebaya, blangkon, keris, sampai lerak jebuksari dkk ada di sini",1,0,0,0,0,0,1,0,0,0,0,0,0
Banyak pilihan untuk membeli guci dll,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pusat oleh-oleh terlengkap dengan harga terjangkau, tempatnya bersih, serta pelayanannya pun ramah. ...",1,0,0,1,0,0,1,0,0,0,0,0,0
Tempat mencari perlengkapan dan pakaian adat Jogja,1,0,0,0,0,0,1,0,0,0,0,0,0
"Ketika saya mulai browsing beberapa kerajinan tembaga, saya tertarik dengan Yuda art karena mereka menampilkan produk dan foto orisinil dan bukan foto desain yang bisa dicomot dimana-mana. ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Murah dan komplit,1,0,0,1,0,0,0,0,0,0,0,0,0
Ini toko antik yang bagus,1,0,0,0,0,0,1,0,0,0,0,0,0
Koleksi lengkap. Masuk ke galeri ini serasa melayang ke masa silam.,1,0,0,0,0,0,1,0,0,0,0,0,0
Variasi pilihan banyak,1,0,0,0,0,0,0,0,0,0,0,0,0
Istana kuningan KKU TEGAK Mantap ok siip pokok ee Boos ku,0,0,0,0,0,0,0,0,0,0,0,0,1
Tempat belanja aneka pakaian khas jawa khususnya yogyakarta Di sini menyediakan berbagai pakaian adat jawa,1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak kerajinan gerabah yg dijual, aneka ragam. Harga sesuai dgn kualitas barang.",1,0,0,1,0,0,0,0,0,0,0,0,0
Toko perlengkapan dan oleh oleh jawa khas yogya yang sangat lengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempatnya banyak pengrajin Gerabah dan keramik, jadi cocok bagi yang mau beli atau pesan dalamm partai besar Pengrajin yang luar biasa",1,0,0,0,0,0,1,0,0,0,0,0,0
Bukan cuman gerabah aja yg ada di sana... kerajinan dr tali2 tanaman juga ada...cuman harganya relatif mahal,1,1,0,0,0,0,0,0,0,0,0,0,0
"Banyak sekali pernak pernik jawa, khususnya Jogjakarta, aksesoris, baju, alat musik, patung, topeng, lukisan dan lain-lain, sangat cocok untuk yang mencari cinderamata khas jogja.",1,0,0,0,0,0,0,0,0,1,0,0,0
"Menyediakan berbagai perlengkapan tradisional jawa antara lain surjan, jarik, kebaya, lurik, keris, souvenir, ada juga baju batik. Pelayanan ramah, banyak pilihan barang, harga relatif terjangkau. Tempat nyaman sehingga lebih leluasa memilih.",1,0,0,0,0,0,1,0,0,1,0,0,0
"Yang mencari kerajinan gerabah dari tanah liat, berada diselatan kota jogja lebih tepatnya kabupaten bantul",1,0,0,0,0,0,0,0,0,0,0,0,0
Rekomendasi batik dan souvenir khas tradisional,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat yang asik untuk foto-foto,0,0,0,0,0,0,0,0,0,0,0,0,1
Mantap... murah meriah...,1,0,0,1,0,0,0,0,0,0,0,0,0
Enjoy Jogja at Night,0,0,0,0,0,0,0,0,0,0,0,0,1
Kualitas batik tulisnya bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
Desa wisata gerabah kasongan itu adalah tempat dimana ada banyak kerajinan dari gerabah ataupun keramik. Banyak sekali pilihannya dengan harga yg masih terjangkau. Souvernir pernikahan juga tersedia disini.,1,0,0,1,0,0,1,0,0,0,0,0,0
Segala model gerabah ada disini,1,0,0,0,0,0,0,0,0,0,0,0,0
Ini adalah toko yang menjual berbagai macam produk tradisional Jawa. Anda bisa membeli oleh-oleh spesial dari toko ini.,0,0,1,0,0,0,0,0,0,1,0,0,0
Unik & menarik.,1,0,0,0,0,0,0,0,0,0,0,0,0
"Matur Suwun, beli baju peranakan, langsung diberi 1 set lengkap + blankonnya. One stop service...",1,0,0,0,0,0,1,0,0,0,0,0,0
Salah satu toko souvenir khas Jogja yang berada di Jln. Wijilan dalam beteng sejajar dengan kuliner seperti Gudeg Yu Jum,0,0,1,0,0,0,0,0,0,0,0,0,0
Barang yg dijual hampir sejenis di satu kawasan,1,0,0,0,0,0,0,0,0,0,0,0,0
Berbagai jenis hasil karya daerah kasongan,1,0,0,0,0,0,0,0,0,0,0,0,0
HM tanjung artshop yg paling bagus utk oleh2,0,0,0,0,0,0,0,0,0,1,0,0,0
HM tanjung artshop yg paling bagus utk oleh2,1,0,0,0,0,0,0,0,0,0,0,0,0
"A china town in Jogja, must visit...",0,0,0,0,0,0,0,0,0,0,0,0,1
Hanya lewat ... Pengantaran barang,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kerajinan disini bagus-bagus banget. Warnanya juga keren, bisa request model terus juga produknya kelihatan berkelas sekalii cantik",1,0,0,0,0,0,0,0,0,0,0,0,0
"Akhirnya aku bisa menemukan berbagai kerajinan berbahan tembaga dan kuningan yang memukau. Mulai dari peralatan dan perlengkapan rumah tangga, sampai hiasan lumayan buat mempercantik rumah.",1,0,0,0,0,0,0,0,0,0,0,0,0
"tempatnya bagus vintage gtu nuansa kraton nya berasa, pelayanan nya juga bagus ramah”",0,0,0,0,0,0,1,0,0,0,0,0,0
Surga nya interior designer and interior enthusiast. Lots of interior cool stuffs with affordable prices. Compared you buy from IG,1,0,0,1,0,0,0,0,0,0,0,0,0
Datang kesini untuk membeli pot tanah liat dan penutup lampu. Disana banyak sekali pilihan dan harga jg menyesuaikan. Serta ada brbagai jenis ...,1,0,0,1,0,0,0,0,0,0,0,0,0
"Barangnya artistik, unik & menarik",1,0,0,0,0,0,0,0,0,0,0,0,0
I went there on Lunar New year. The area has oriental buildings and cuisine. I love it!,1,0,0,0,0,0,0,0,0,0,0,0,0
Punya kenangan di daerah pesisir timur sumatera yang banyak saudara tionghoanya. Ketika berkunjung ke Ketandan ini bisa membangkitkan kembali kenangan itu,0,0,0,0,0,0,0,0,0,0,0,0,1
Gerabahnya bagus2 .. motif dan hiasannya berbagai macam dan tdk monoton..dan ada juga fasilitas utk praktek pembuatan gerabah utk pengunjung yg ingin belajar membuat gerabah..bagus sekali utk edukatif tentang gerabah,1,0,0,0,0,0,1,0,0,0,0,0,0
Punya kenangan di daerah pesisir timur sumatera yang banyak saudara tionghoanya. Ketika berkunjung ke Ketandan ini bisa membangkitkan kembali kenangan itu,1,0,0,0,0,0,1,0,0,0,0,0,0
